Customer ID,Age,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Preferred Payment Method,Frequency Grouped,Gender_Male,Category_clothing,Category_footwear,Category_outerwear,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_PayPal,Payment Method_Venmo
1837,1.4435363889589687,Pants,-0.3303555407548082,south carolina,M,Teal,Fall,0.6281420634128797,0,2-Day Shipping,0,0.6685618917604049,Credit Card,1,True,True,False,False,True,False,False,False,False
1838,-0.2009504683819187,Hat,0.726091133243853,montana,M,Beige,Winter,1.4664080219721174,0,Free Shipping,0,-1.2004429490318689,Venmo,1,True,False,False,False,False,False,False,True,False
1839,-0.46406836555646086,Gloves,-1.5135758156333088,vermont,L,Blue,Fall,0.4884310703196723,0,Next Day Air,0,-0.992775744499394,Credit Card,0,True,False,False,False,False,True,False,False,False
1840,-0.7929657370246384,Shirt,0.7683490002037997,mississippi,XL,Purple,Winter,-0.07041290205315238,0,Store Pickup,0,0.4608946872279302,Cash,0,True,True,False,False,False,False,False,False,True
1841,-0.13517099408828348,Sandals,1.6135063394027287,wyoming,M,Gold,Winter,-1.6072338260784238,0,Store Pickup,0,1.4300083083794797,Bank Transfer,1,True,False,True,False,True,False,False,False,False
1842,-0.858745211318274,Socks,-0.11906620595507598,vermont,L,Blue,Winter,-1.0483898537055976,0,Standard,0,-1.2696653505426938,PayPal,1,True,True,False,False,False,False,True,False,False
1843,1.114639017490791,Handbag,0.7683490002037997,alabama,M,Black,Summer,0.9075640495992928,0,Express,0,-1.6849997596076436,Debit Card,0,True,False,False,False,False,False,False,False,False
1844,-0.5298478398500965,Jacket,0.6838332662839067,kentucky,M,Charcoal,Fall,1.3266970288789117,0,Next Day Air,0,0.4608946872279302,Credit Card,1,True,False,False,True,False,False,False,False,False
1845,1.0488595431971557,Shorts,-1.429060081713416,south dakota,M,Purple,Spring,-1.4675228329852172,0,2-Day Shipping,0,0.39167228571710516,Credit Card,0,True,True,False,False,False,False,False,False,True
1846,0.4568442745544361,Sandals,0.7683490002037997,delaware,M,Orange,Winter,-1.3278118398920113,0,2-Day Shipping,0,0.9454514978037047,Bank Transfer,0,True,False,True,False,False,False,True,False,False
1847,1.5750953375462393,Scarf,-0.28809767379486156,wisconsin,M,Yellow,Summer,-1.1881008467988048,0,Standard,0,-1.1312205475210437,Venmo,0,True,False,False,False,False,False,True,False,False
1848,0.1279469030862587,Sandals,1.6980220733226212,arizona,XL,Cyan,Summer,0.9075640495992928,0,Free Shipping,0,1.6376755129119545,Credit Card,2,True,False,True,False,False,False,True,False,False
1849,-1.6480989028418997,Jeans,0.5570596654040675,maine,XL,Yellow,Winter,-1.4675228329852172,0,Express,0,0.5993394902495803,Cash,1,True,True,False,False,False,True,False,False,False
1850,-0.9245246856119091,Skirt,-0.8374499442741657,new mexico,M,Maroon,Winter,1.0472750426924986,0,Store Pickup,0,0.6685618917604049,Bank Transfer,1,True,True,False,False,False,True,False,False,False
1851,0.4568442745544361,Gloves,0.6838332662839067,wyoming,S,Black,Winter,-1.3278118398920113,0,Store Pickup,0,1.70689791442278,Debit Card,2,True,False,False,False,False,True,False,False,False
1852,-1.0560836341991802,Skirt,0.8528647341236923,delaware,S,Lavender,Fall,-0.908678860612391,0,Free Shipping,0,-1.4773325550751686,Bank Transfer,2,True,True,False,False,False,False,False,False,True
1853,-0.2009504683819187,Sweater,0.8528647341236923,pennsylvania,XL,Violet,Winter,0.06929809104005341,0,Store Pickup,0,0.4608946872279302,Cash,2,True,True,False,False,True,False,False,False,False
1854,-0.9903041599055448,Blouse,0.3035124636443885,north dakota,XL,Olive,Spring,-1.1881008467988048,0,Express,0,-0.992775744499394,PayPal,2,True,True,False,False,False,False,False,False,False
1855,-1.2534220570800867,Sweater,0.04996526188470996,kentucky,M,Teal,Spring,0.06929809104005341,0,Express,0,1.6376755129119545,Credit Card,0,True,True,False,False,False,True,False,False,False
1856,1.0488595431971557,Shirt,0.6838332662839067,rhode island,XL,Teal,Spring,1.3266970288789117,0,Standard,0,-1.1312205475210437,Cash,0,True,True,False,False,False,False,False,False,False
1857,1.2461979660780622,Jewelry,-0.20358193987496898,arizona,XL,Beige,Summer,-0.7689678675191844,0,Free Shipping,0,0.3224498842062801,PayPal,2,True,False,False,False,False,False,False,False,True
1858,0.4568442745544361,T-shirt,1.0641540689234246,colorado,L,Maroon,Summer,0.34872007722646653,0,Next Day Air,0,0.5301170887387553,Cash,1,True,True,False,False,True,False,False,False,False
1859,-1.4507604799609932,Scarf,0.3880281975642815,maine,S,Peach,Spring,1.6061190150653248,0,2-Day Shipping,0,-1.2004429490318689,Debit Card,0,True,False,False,False,False,False,False,False,True
1860,0.6541826974353426,Belt,-1.429060081713416,new jersey,L,Beige,Summer,-0.07041290205315238,0,Store Pickup,0,0.2532274826954555,Debit Card,2,True,False,False,False,False,True,False,False,False
1861,-1.7138783771355353,T-shirt,0.17673886276454923,kansas,M,Silver,Summer,1.4664080219721174,0,Next Day Air,0,-1.4773325550751686,Credit Card,1,True,True,False,False,False,True,False,False,False
1862,-0.9903041599055448,Sneakers,0.007707394924763285,south dakota,S,Peach,Fall,-0.21012389514635896,0,Standard,0,-0.43899653241279424,Debit Card,1,True,False,True,False,False,False,False,False,False
1863,0.9830800689035196,Gloves,-1.0064814121139516,new hampshire,M,Turquoise,Winter,1.1869860357857043,0,Express,0,-1.0619981460102188,PayPal,2,True,False,False,False,False,False,True,False,False
1864,-1.2534220570800867,Sandals,-1.6403494165131483,connecticut,L,Orange,Spring,0.7678530565060855,0,2-Day Shipping,0,0.9454514978037047,Debit Card,1,True,False,True,False,False,False,False,False,True
1865,-1.6480989028418997,Backpack,0.5148017984441208,wyoming,S,Cyan,Fall,-0.7689678675191844,0,2-Day Shipping,0,-0.30055172939114433,Venmo,0,True,False,False,False,False,False,False,False,False
1866,0.7857416460226139,Pants,0.09222312884465626,missouri,S,Silver,Summer,0.06929809104005341,0,Store Pickup,0,-0.923553342988569,Bank Transfer,1,True,True,False,False,False,False,False,False,True
1867,-0.858745211318274,T-shirt,-0.6684184764343798,alaska,XL,Gold,Winter,0.6281420634128797,0,Standard,0,-1.1312205475210437,Credit Card,2,True,True,False,False,False,False,True,False,False
1868,0.062167428792623054,Skirt,-0.3303555407548082,delaware,M,Brown,Fall,-0.48954588133277205,0,2-Day Shipping,0,-0.36977413090196937,Venmo,0,True,True,False,False,False,False,True,False,False
1869,-1.3849810056673577,Gloves,-0.07680833899512932,indiana,M,Silver,Spring,1.3266970288789117,0,Next Day Air,0,1.2915635053578296,Cash,2,True,False,False,False,False,False,False,False,False
1870,-1.7138783771355353,Blouse,0.726091133243853,west virginia,S,Beige,Spring,0.20900908413325997,0,2-Day Shipping,0,-0.6466637369452691,Debit Card,1,True,True,False,False,False,False,False,True,False
1871,-0.06939151979464783,Blouse,1.655764206362675,wyoming,L,Violet,Spring,0.7678530565060855,0,Store Pickup,0,0.11478267967380536,Debit Card,2,True,True,False,False,False,False,True,False,False
1872,0.7857416460226139,Jeans,1.5289906054828362,illinois,XL,Violet,Fall,-1.4675228329852172,0,Standard,0,-0.7851085399669191,Cash,1,True,True,False,False,False,False,False,False,False
1873,-0.06939151979464783,T-shirt,0.17673886276454923,alaska,M,Lavender,Summer,1.1869860357857043,0,Standard,0,-0.0928845248586694,Credit Card,1,True,True,False,False,False,True,False,False,False
1874,1.3119774403716975,Sweater,-0.6684184764343798,wisconsin,XL,Red,Fall,-1.1881008467988048,0,Express,0,1.6376755129119545,Bank Transfer,2,True,True,False,False,False,True,False,False,False
1875,1.509315863252604,Pants,-1.1332550129937908,indiana,L,Purple,Fall,-0.21012389514635896,0,Free Shipping,0,-0.7851085399669191,Cash,2,True,True,False,False,True,False,False,False,False
1876,1.2461979660780622,Boots,0.47254393148417445,tennessee,M,Brown,Winter,0.20900908413325997,0,Next Day Air,0,-1.3388877520535187,Credit Card,0,True,False,True,False,False,False,True,False,False
1877,0.6541826974353426,Skirt,-1.0064814121139516,illinois,M,Gray,Fall,-1.6072338260784238,0,Standard,0,-0.36977413090196937,Venmo,0,True,True,False,False,False,True,False,False,False
1878,1.6408748118398753,Gloves,0.09222312884465626,pennsylvania,L,Pink,Fall,-0.21012389514635896,0,Express,0,-1.5465549565859937,Credit Card,0,True,False,False,False,True,False,False,False,False
1879,-0.6614067884373674,Socks,-1.3022864808335766,oklahoma,L,Magenta,Summer,-0.48954588133277205,0,Store Pickup,0,-1.4081101535643437,Credit Card,1,True,True,False,False,False,True,False,False,False
1880,0.7857416460226139,T-shirt,-1.1332550129937908,tennessee,L,Charcoal,Spring,-0.3498348882395655,0,Express,0,1.4300083083794797,Cash,2,True,True,False,False,False,False,True,False,False
1881,-0.6614067884373674,Blouse,-1.1332550129937908,new jersey,L,Yellow,Fall,-0.908678860612391,0,2-Day Shipping,0,-1.2004429490318689,Debit Card,1,True,True,False,False,False,False,False,True,False
1882,0.9173005946098844,Blouse,-0.795192077314219,new jersey,M,Red,Winter,0.7678530565060855,0,Standard,0,-0.8543309414777439,Cash,2,True,True,False,False,False,False,False,False,False
1883,-0.003612045501012201,Scarf,-0.24583980683491527,tennessee,L,Blue,Winter,1.7458300081585305,0,Store Pickup,0,-0.02366212334784435,Bank Transfer,0,True,False,False,False,False,False,True,False,False
1884,-1.2534220570800867,Backpack,-0.07680833899512932,georgia,M,Cyan,Spring,1.6061190150653248,0,Store Pickup,0,0.9454514978037047,Debit Card,2,True,False,False,False,False,False,False,True,False
1885,-1.1218631084928157,Shorts,-1.2600286138736303,arizona,S,Pink,Summer,0.7678530565060855,0,Next Day Air,0,-0.7158861384560943,Bank Transfer,2,True,True,False,False,False,False,False,False,False
1886,-1.1876425827864514,Jewelry,-0.28809767379486156,nevada,S,Maroon,Winter,0.9075640495992928,0,Standard,0,0.6685618917604049,Cash,1,True,False,False,False,False,True,False,False,False
1887,-1.7138783771355353,Gloves,1.317701270683103,arkansas,L,Beige,Spring,0.9075640495992928,0,Next Day Air,0,1.4300083083794797,Cash,2,True,False,False,False,True,False,False,False,False
1888,1.3119774403716975,Hoodie,-0.6684184764343798,north dakota,XL,Gold,Fall,-0.3498348882395655,0,Express,0,-1.5465549565859937,PayPal,1,True,True,False,False,True,False,False,False,False
1889,1.1804184917844263,Hoodie,1.2331855367632105,south dakota,XL,Turquoise,Winter,-0.48954588133277205,0,Free Shipping,0,1.5684531114011298,Credit Card,2,True,True,False,False,False,False,False,False,False
1890,0.9830800689035196,Skirt,-0.11906620595507598,north carolina,L,Peach,Spring,-1.7469448191716304,0,Next Day Air,0,0.11478267967380536,Bank Transfer,2,True,True,False,False,False,False,True,False,False
1891,-0.5298478398500965,Sunglasses,-0.11906620595507598,hawaii,M,Lavender,Spring,-0.48954588133277205,0,Store Pickup,0,-1.4081101535643437,Credit Card,2,True,False,False,False,False,False,True,False,False
1892,1.6408748118398753,Jewelry,0.5993175323640137,new hampshire,M,Gray,Summer,-1.6072338260784238,0,Next Day Air,0,1.5684531114011298,Debit Card,0,True,False,False,False,False,False,False,False,True
1893,-0.33250941696919,Jacket,-1.2600286138736303,california,M,Blue,Fall,1.1869860357857043,0,2-Day Shipping,0,-0.923553342988569,Venmo,2,True,False,False,True,False,False,False,False,False
1894,-1.0560836341991802,Dress,-1.6826072834730947,delaware,L,Red,Summer,-0.07041290205315238,0,Express,0,-1.0619981460102188,PayPal,2,True,True,False,False,False,False,False,False,True
1895,-0.13517099408828348,Hoodie,1.2754434037231568,arizona,M,Purple,Fall,-1.7469448191716304,0,Free Shipping,0,1.5684531114011298,Debit Card,2,True,True,False,False,False,True,False,False,False
1896,-0.858745211318274,Jeans,0.04996526188470996,washington,L,Indigo,Fall,1.0472750426924986,0,Express,0,-1.5465549565859937,Debit Card,1,True,True,False,False,False,False,True,False,False
1897,0.8515211203162492,Sandals,-0.37261340771475454,nevada,M,Gold,Fall,-1.1881008467988048,0,Standard,0,-0.43899653241279424,Venmo,1,True,False,True,False,True,False,False,False,False
1898,0.5884032231417073,Sunglasses,1.5712484724427824,alaska,L,Teal,Winter,-1.1881008467988048,0,Free Shipping,0,-0.992775744499394,Debit Card,2,True,False,False,False,False,False,False,False,True
1899,0.9830800689035196,Pants,1.5712484724427824,texas,L,Magenta,Fall,-0.3498348882395655,0,Next Day Air,0,-0.02366212334784435,Venmo,1,True,True,False,False,False,False,False,True,False
1900,-0.7929657370246384,Shorts,-0.8374499442741657,new york,L,Maroon,Winter,0.6281420634128797,0,Store Pickup,0,1.15311870233618,PayPal,2,True,True,False,False,False,False,False,False,True
1901,1.3777569146653328,Jewelry,1.0641540689234246,iowa,S,Blue,Summer,-0.6292568744259787,0,Free Shipping,0,0.5993394902495803,Cash,0,True,False,False,False,False,False,True,False,False
1902,0.7857416460226139,Socks,0.6838332662839067,arizona,S,Beige,Winter,0.20900908413325997,0,Store Pickup,0,1.70689791442278,Cash,0,True,True,False,False,False,False,False,False,True
1903,-0.858745211318274,Sandals,-1.5980915495532018,new mexico,S,Olive,Spring,1.7458300081585305,0,Store Pickup,0,-0.30055172939114433,Venmo,1,True,False,True,False,False,False,False,False,False
1904,0.9830800689035196,Pants,0.13448099580460293,north carolina,M,Gold,Summer,-0.6292568744259787,0,Standard,0,0.807006694782055,Bank Transfer,2,True,True,False,False,False,False,False,False,False
1905,-1.4507604799609932,T-shirt,0.47254393148417445,nevada,S,Silver,Spring,0.6281420634128797,0,Free Shipping,0,1.4300083083794797,Cash,1,True,True,False,False,False,False,False,True,False
1906,0.19372637737989395,Boots,-1.048739279073898,idaho,M,Teal,Summer,1.6061190150653248,0,2-Day Shipping,0,-0.7851085399669191,Bank Transfer,2,True,False,True,False,False,False,True,False,False
1907,-1.3849810056673577,Backpack,-1.2600286138736303,vermont,M,Green,Spring,1.1869860357857043,0,2-Day Shipping,0,-0.0928845248586694,PayPal,2,True,False,False,False,False,False,False,False,False
1908,1.6408748118398753,Skirt,0.5993175323640137,new mexico,L,Orange,Fall,1.4664080219721174,0,Store Pickup,0,0.73778429327123,Credit Card,1,True,True,False,False,True,False,False,False,False
1909,-1.7138783771355353,Scarf,0.47254393148417445,georgia,XL,Charcoal,Winter,-1.4675228329852172,0,Next Day Air,0,-0.43899653241279424,Debit Card,2,True,False,False,False,False,True,False,False,False
1910,0.3910648002608005,Sweater,1.0218962019634783,kentucky,S,Black,Spring,0.7678530565060855,0,Store Pickup,0,-0.923553342988569,Credit Card,1,True,True,False,False,False,False,False,True,False
1911,-0.9903041599055448,Sandals,-0.9219656781940585,new york,S,Yellow,Fall,0.06929809104005341,0,Express,0,-0.8543309414777439,Debit Card,0,True,False,True,False,False,False,False,False,True
1912,1.3777569146653328,Jewelry,0.8951226010836386,arizona,M,Gray,Spring,1.6061190150653248,0,Express,0,0.4608946872279302,Debit Card,2,True,False,False,False,False,True,False,False,False
1913,-0.9903041599055448,Sweater,-0.1613240729150223,colorado,S,Charcoal,Winter,-0.48954588133277205,0,2-Day Shipping,0,-1.4081101535643437,Credit Card,2,True,True,False,False,True,False,False,False,False
1914,0.3252853259671652,Skirt,-0.49938700859459384,kentucky,M,Peach,Winter,-0.21012389514635896,0,Express,0,0.2532274826954555,Cash,0,True,True,False,False,False,False,False,False,True
1915,-1.0560836341991802,Shorts,1.5712484724427824,alaska,L,Green,Fall,-0.48954588133277205,0,Standard,0,1.01467389931453,Credit Card,2,True,True,False,False,False,False,False,False,True
1916,0.4568442745544361,Backpack,0.5993175323640137,alabama,M,Magenta,Fall,1.3266970288789117,0,2-Day Shipping,0,1.2915635053578296,Cash,2,True,False,False,False,False,False,False,True,False
1917,-1.1876425827864514,Hoodie,-0.4148712746747012,connecticut,S,Beige,Winter,-1.0483898537055976,0,Next Day Air,0,-1.5465549565859937,Debit Card,2,True,True,False,False,False,False,False,True,False
1918,-0.39828889126282524,Skirt,0.47254393148417445,hawaii,L,Black,Winter,-0.48954588133277205,0,Free Shipping,0,0.6685618917604049,PayPal,2,True,True,False,False,False,False,False,False,True
1919,-0.5956273141437318,Skirt,-1.1332550129937908,idaho,S,Purple,Summer,1.1869860357857043,0,Standard,0,0.5301170887387553,Debit Card,1,True,True,False,False,False,False,False,True,False
1920,-0.6614067884373674,Backpack,-0.1613240729150223,virginia,M,Olive,Summer,-0.908678860612391,0,Express,0,-0.36977413090196937,PayPal,2,True,False,False,False,False,True,False,False,False
1921,0.4568442745544361,Blouse,1.0218962019634783,connecticut,M,Purple,Spring,-1.3278118398920113,0,Standard,0,1.01467389931453,Cash,1,True,True,False,False,False,False,False,False,False
1922,0.19372637737989395,Shirt,-1.0064814121139516,michigan,M,Green,Fall,-0.3498348882395655,0,Store Pickup,0,-0.8543309414777439,Venmo,0,True,True,False,False,True,False,False,False,False
1923,-1.7138783771355353,Gloves,0.13448099580460293,kentucky,S,Peach,Summer,1.1869860357857043,0,Standard,0,-1.1312205475210437,PayPal,1,True,False,False,False,False,False,False,True,False
1924,1.3119774403716975,Sandals,-1.0064814121139516,nebraska,XL,Blue,Summer,0.7678530565060855,0,Standard,0,-1.2696653505426938,Cash,0,True,False,True,False,False,False,False,True,False
1925,-0.9245246856119091,Jacket,0.13448099580460293,michigan,M,Gray,Fall,1.4664080219721174,0,Free Shipping,0,1.15311870233618,PayPal,0,True,False,False,True,False,False,False,False,True
1926,0.9830800689035196,Sneakers,-1.1755128799537373,utah,L,Black,Winter,-1.1881008467988048,0,Express,0,1.2915635053578296,Credit Card,2,True,False,True,False,False,False,False,False,True
1927,1.4435363889589687,Backpack,1.4022170046029965,new mexico,M,Silver,Spring,-1.0483898537055976,0,Express,0,-1.3388877520535187,PayPal,0,True,False,False,False,False,False,False,False,True
1928,-0.26672994267555433,Pants,-1.3022864808335766,florida,M,Pink,Summer,-1.1881008467988048,0,Standard,0,-1.2004429490318689,Cash,1,True,True,False,False,False,False,True,False,False
1929,-1.2534220570800867,Sunglasses,1.3599591376430502,mississippi,S,Lavender,Summer,-0.07041290205315238,0,Standard,0,-1.0619981460102188,PayPal,2,True,False,False,False,False,False,False,True,False
1930,0.9830800689035196,Jeans,-1.1332550129937908,hawaii,L,Brown,Fall,1.3266970288789117,0,Standard,0,1.4300083083794797,Venmo,0,True,True,False,False,False,False,True,False,False
1931,1.4435363889589687,Pants,-0.3303555407548082,north carolina,L,Turquoise,Spring,-0.3498348882395655,0,Store Pickup,0,0.04556027816298032,Cash,2,True,True,False,False,False,False,False,False,False
1932,0.6541826974353426,Jewelry,-0.7529342103542728,illinois,S,Olive,Spring,-1.4675228329852172,0,Store Pickup,0,-1.3388877520535187,Debit Card,1,True,False,False,False,False,False,False,True,False
1933,-0.13517099408828348,Hoodie,-1.0064814121139516,maryland,M,White,Spring,1.7458300081585305,0,Free Shipping,0,1.4992307098903048,Credit Card,1,True,True,False,False,True,False,False,False,False
1934,0.2595058516735296,Sandals,0.3035124636443885,montana,L,Violet,Summer,0.4884310703196723,0,Next Day Air,0,0.1840050811846304,Venmo,0,True,False,True,False,True,False,False,False,False
1935,-0.6614067884373674,Jacket,-0.7106763433943265,michigan,L,Gold,Winter,-1.4675228329852172,0,Free Shipping,0,-0.16210692636949445,Bank Transfer,0,True,False,False,True,False,False,True,False,False
1936,-1.6480989028418997,Blouse,0.3457703306043352,north carolina,XL,Violet,Spring,1.4664080219721174,0,Free Shipping,0,1.3607859068686547,Cash,2,True,True,False,False,False,False,True,False,False
1937,1.7066542861335101,Jewelry,0.007707394924763285,minnesota,S,Teal,Summer,0.7678530565060855,0,2-Day Shipping,0,1.2915635053578296,PayPal,1,True,False,False,False,False,False,False,True,False
1938,-0.06939151979464783,Socks,-0.28809767379486156,delaware,M,Olive,Summer,1.0472750426924986,0,2-Day Shipping,0,-0.992775744499394,Bank Transfer,1,True,True,False,False,False,False,False,False,True
1939,0.1279469030862587,Jeans,-1.5558336825932553,kentucky,L,Blue,Spring,0.06929809104005341,0,Standard,0,0.9454514978037047,Debit Card,2,True,True,False,False,False,False,False,False,False
1940,1.4435363889589687,Gloves,-0.11906620595507598,ohio,L,Magenta,Winter,-0.07041290205315238,0,Store Pickup,0,-0.36977413090196937,PayPal,1,True,False,False,False,False,False,False,False,False
1941,0.3910648002608005,Hat,1.2331855367632105,alaska,L,Gray,Fall,0.20900908413325997,0,2-Day Shipping,0,1.5684531114011298,PayPal,2,True,False,False,False,False,False,False,False,True
1942,0.7199621717289779,Shoes,1.655764206362675,vermont,XL,Peach,Winter,-0.6292568744259787,0,Standard,0,1.4300083083794797,Credit Card,0,True,False,True,False,False,False,False,True,False
1943,1.2461979660780622,Pants,-1.344544347793523,alabama,M,Cyan,Fall,-0.48954588133277205,0,Express,0,-0.23132932788031949,PayPal,1,True,True,False,False,False,True,False,False,False
1944,-0.7929657370246384,Socks,-0.28809767379486156,wisconsin,L,Violet,Summer,0.06929809104005341,0,Next Day Air,0,1.3607859068686547,Cash,0,True,True,False,False,False,False,True,False,False
1945,-0.9245246856119091,Hoodie,-0.6261606094744335,arkansas,M,Gold,Winter,-1.4675228329852172,0,Free Shipping,0,1.6376755129119545,Cash,1,True,True,False,False,False,False,True,False,False
1946,-0.5956273141437318,Hoodie,-0.9219656781940585,georgia,M,Gold,Winter,-1.1881008467988048,0,2-Day Shipping,0,-1.1312205475210437,Credit Card,1,True,True,False,False,False,False,True,False,False
1947,0.9830800689035196,Pants,-0.4571291416346475,louisiana,M,White,Summer,1.0472750426924986,0,Standard,0,1.0838963008253548,Credit Card,0,True,True,False,False,False,False,False,False,False
1948,0.9830800689035196,Shirt,-1.1755128799537373,new york,M,Gray,Summer,-1.6072338260784238,0,Store Pickup,0,-1.6157773580968184,PayPal,1,True,True,False,False,False,False,True,False,False
1949,0.6541826974353426,T-shirt,-0.964223545154005,connecticut,L,Brown,Winter,-0.908678860612391,0,Next Day Air,0,0.9454514978037047,PayPal,2,True,True,False,False,False,False,True,False,False
1950,1.2461979660780622,Dress,0.8528647341236923,nebraska,L,Gray,Winter,1.3266970288789117,0,Store Pickup,0,-0.923553342988569,PayPal,0,True,True,False,False,False,False,False,False,True
1951,-0.06939151979464783,Backpack,0.7683490002037997,arkansas,L,Blue,Summer,1.1869860357857043,0,Free Shipping,0,0.04556027816298032,PayPal,1,True,False,False,False,True,False,False,False,False
1952,-0.7271862627310026,Gloves,-0.28809767379486156,connecticut,L,Gold,Summer,-1.4675228329852172,0,Next Day Air,0,0.4608946872279302,Bank Transfer,2,True,False,False,False,False,False,False,False,False
1953,0.8515211203162492,Shoes,0.9373804680435857,maryland,L,Yellow,Summer,1.1869860357857043,0,2-Day Shipping,0,1.70689791442278,Cash,2,True,False,True,False,False,False,False,True,False
1954,-1.2534220570800867,Skirt,-1.1332550129937908,colorado,XL,Green,Spring,1.4664080219721174,0,Standard,0,-1.5465549565859937,PayPal,2,True,True,False,False,True,False,False,False,False
1955,-1.1876425827864514,Gloves,0.726091133243853,colorado,M,Pink,Winter,0.6281420634128797,0,Free Shipping,0,-1.5465549565859937,Venmo,0,True,False,False,False,False,False,False,False,False
1956,0.3910648002608005,Hoodie,-0.1613240729150223,maine,M,Pink,Winter,1.6061190150653248,0,Express,0,0.807006694782055,Cash,1,True,True,False,False,False,True,False,False,False
1957,1.7066542861335101,Socks,-0.964223545154005,oklahoma,M,Pink,Winter,1.6061190150653248,0,Express,0,-0.36977413090196937,Credit Card,2,True,True,False,False,True,False,False,False,False
1958,1.5750953375462393,Gloves,-0.24583980683491527,south carolina,M,Cyan,Spring,1.0472750426924986,0,Store Pickup,0,0.04556027816298032,Cash,2,True,False,False,False,False,False,False,False,True
1959,-0.33250941696919,Shorts,0.3035124636443885,nevada,M,Gray,Winter,-1.4675228329852172,0,Store Pickup,0,1.4992307098903048,Cash,0,True,True,False,False,True,False,False,False,False
1960,0.1279469030862587,Shoes,1.2754434037231568,colorado,M,White,Fall,-0.908678860612391,0,Store Pickup,0,-1.2696653505426938,Credit Card,1,True,False,True,False,False,True,False,False,False
1961,0.8515211203162492,Jeans,0.5148017984441208,massachusetts,L,Red,Summer,-0.6292568744259787,0,2-Day Shipping,0,1.01467389931453,Credit Card,0,True,True,False,False,False,False,False,False,False
1962,0.19372637737989395,Boots,-0.034550472035183015,nevada,L,Black,Summer,-1.6072338260784238,0,Free Shipping,0,1.3607859068686547,Debit Card,0,True,False,True,False,True,False,False,False,False
1963,-0.26672994267555433,Hat,-0.6261606094744335,iowa,M,Silver,Fall,0.9075640495992928,0,Standard,0,-0.36977413090196937,PayPal,2,True,False,False,False,False,False,True,False,False
1964,0.5226237488480714,Shorts,-1.2600286138736303,michigan,L,Pink,Spring,0.20900908413325997,0,Standard,0,-0.992775744499394,Credit Card,2,True,True,False,False,False,False,False,False,False
1965,-0.26672994267555433,Pants,-0.37261340771475454,west virginia,S,Cyan,Summer,1.1869860357857043,0,Express,0,1.70689791442278,Debit Card,1,True,True,False,False,False,False,False,True,False
1966,1.509315863252604,Sweater,1.2754434037231568,indiana,M,White,Fall,1.6061190150653248,0,Express,0,-0.02366212334784435,Debit Card,0,True,True,False,False,False,False,False,False,True
1967,1.509315863252604,Jacket,1.486732738522889,indiana,XL,Purple,Winter,-0.07041290205315238,0,Express,0,-1.4081101535643437,Credit Card,2,True,False,False,True,False,False,False,False,True
1968,-0.46406836555646086,Dress,0.8951226010836386,georgia,L,Yellow,Fall,-0.07041290205315238,0,Standard,0,-1.4773325550751686,Venmo,0,True,True,False,False,False,False,False,False,True
1969,1.509315863252604,Shirt,0.4302860645242278,minnesota,S,Blue,Spring,0.6281420634128797,0,Standard,0,-0.02366212334784435,Credit Card,2,True,True,False,False,False,True,False,False,False
1970,1.3119774403716975,Dress,-1.1755128799537373,louisiana,S,Cyan,Winter,-0.3498348882395655,0,Next Day Air,0,-0.992775744499394,Bank Transfer,2,True,True,False,False,False,False,False,True,False
1971,-1.0560836341991802,Belt,1.4444748715629427,maryland,M,Indigo,Spring,-1.1881008467988048,0,Next Day Air,0,-1.4773325550751686,Credit Card,2,True,False,False,False,False,False,True,False,False
1972,0.6541826974353426,Hat,-1.3022864808335766,pennsylvania,XL,Indigo,Spring,-0.48954588133277205,0,Next Day Air,0,-1.6849997596076436,Venmo,1,True,False,False,False,False,False,False,True,False
1973,0.6541826974353426,Backpack,-1.2177707469136838,louisiana,M,Silver,Summer,-0.6292568744259787,0,Express,0,1.5684531114011298,PayPal,1,True,False,False,False,False,False,True,False,False
1974,-1.3192015313737222,Skirt,-1.6826072834730947,maryland,XL,Red,Fall,1.0472750426924986,0,Standard,0,-1.1312205475210437,Venmo,1,True,True,False,False,False,False,True,False,False
1975,-1.1218631084928157,Gloves,-0.6684184764343798,tennessee,M,Peach,Winter,1.1869860357857043,0,2-Day Shipping,0,-1.6157773580968184,PayPal,2,True,False,False,False,False,True,False,False,False
1976,0.5884032231417073,Jacket,0.726091133243853,illinois,L,Turquoise,Fall,-1.1881008467988048,0,Express,0,-1.4773325550751686,Cash,0,True,False,False,True,False,True,False,False,False
1977,-0.7929657370246384,Handbag,-0.37261340771475454,wyoming,M,Pink,Spring,-0.7689678675191844,0,Next Day Air,0,1.222341103847005,PayPal,2,True,False,False,False,False,False,True,False,False
1978,-1.3192015313737222,Sandals,-0.4571291416346475,florida,M,Teal,Summer,-1.6072338260784238,0,Free Shipping,0,0.4608946872279302,Bank Transfer,0,True,False,True,False,False,False,True,False,False
1979,0.062167428792623054,Sunglasses,0.7683490002037997,massachusetts,L,Magenta,Spring,0.06929809104005341,0,Store Pickup,0,-1.6849997596076436,Cash,0,True,False,False,False,True,False,False,False,False
1980,0.3252853259671652,Jeans,1.6135063394027287,tennessee,L,Blue,Spring,-1.3278118398920113,0,Store Pickup,0,0.8762290962928801,Debit Card,2,True,True,False,False,False,False,False,True,False
